order_id,date,time
AA14996,2015-09-08,14.58.27
_1959,2015-02-02,15.09.10
AA5729,2015-04-06,19.21.19
387,2015-01-07,13.03.14
AA19078,2015-11-22,13.04.31
8105,2015-05-15,22.16.25
AA2741,2015-02-15,16.39.02
AA12132,2015-07-22,13.08.39
11469,2015-07-10,22.48.03
AA9007,2015-05-31,19.31.42
_180,2015-01-03,18.33.34
AA5232,2015-03-29,18.52.20
17743,2015-10-29,20.54.42
_7060,2015-04-29,11.57.36
AA10950,2015-07-03,14.17.43
9410,2015-06-07,15.59.43
AA7206,2015-05-01,16.18.54
20087,2015-12-07,20.42.09
15710,2015-09-19,19.50.41
16684,2015-10-09,15.34.09
18376,2015-11-09,19.57.45
8413,2015-05-21,16.55.59
AA18917,2015-11-19,16.49.14
AA5714,2015-04-06,17.22.00
_10448,2015-06-24,21.40.21
10240,2015-06-21,14.30.02
19880,2015-12-04,16.39.29
12040,2015-07-20,18.13.02
_18289,2015-11-08,14.20.40
AA17903,2015-11-01,17.05.12
7260,2015-05-02,15.07.36
13638,2015-08-15,19.36.18
AA9248,2015-06-04,18.48.17
20162,2015-12-09,13.24.22
8732,2015-05-26,21.16.39
5376,2015-04-01,12.13.26
AA8578,2015-05-24,12.41.03
1739,2015-01-30,13.49.56
7094,2015-04-29,19.49.17
AA18120,2015-11-05,15.46.04
1563,2015-01-27,13.04.38
2784,2015-02-16,12.16.21
17729,2015-10-29,17.47.28
_3486,2015-02-28,14.10.13
AA19210,2015-11-24,16.57.48
AA5226,2015-03-29,17.43.56
7501,2015-05-06,17.53.38
_3630,2015-03-02,19.34.40
20450,2015-12-13,22.23.08
AA16376,2015-10-02,22.45.02
AA15723,2015-09-20,11.42.39
6693,2015-04-23,11.53.21
AA19598,2015-11-29,19.23.32
16290,2015-10-01,18.07.53
AA4273,2015-03-13,19.13.52
1048,2015-01-18,14.53.25
6360,2015-04-17,17.22.07
AA6798,2015-04-24,19.07.13
AA19822,2015-12-03,17.11.51
16165,2015-09-29,21.05.44
_2894,2015-02-18,12.06.02
_14905,2015-09-06,19.35.48
17935,2015-11-02,11.42.23
6423,2015-04-18,17.42.38
AA3643,2015-03-03,12.39.57
AA3366,2015-02-26,14.18.48
19500,2015-11-27,21.00.13
18754,2015-11-16,15.19.45
10263,2015-06-21,19.31.37
_2806,2015-02-16,17.12.37
AA15796,2015-09-21,16.39.51
4027,2015-03-09,16.50.50
_18615,2015-11-13,20.58.29
7779,2015-05-11,13.51.24
AA20444,2015-12-13,19.56.40
3887,2015-03-07,12.24.10
AA3914,2015-03-07,19.08.43
15168,2015-09-11,13.45.56
AA5339,2015-03-31,16.12.55
18414,2015-11-10,15.29.50
8554,2015-05-23,19.39.38
9542,2015-06-09,17.00.19
6305,2015-04-16,17.52.15
6370,2015-04-17,18.33.12
9437,2015-06-07,19.25.37
_19679,2015-12-01,12.21.24
AA666,2015-01-11,17.42.25
18516,2015-11-12,14.28.42
_20723,2015-12-18,14.33.10
AA4448,2015-03-16,17.47.46
7759,2015-05-10,21.46.59
AA15018,2015-09-08,19.07.57
12006,2015-07-20,12.01.18
_6541,2015-04-20,17.32.58
2165,2015-02-05,20.29.51
1138,2015-01-20,11.21.49
AA12007,2015-07-20,12.29.54
AA18440,2015-11-10,19.24.36
AA9005,2015-05-31,18.49.11
_9469,2015-06-08,14.46.09
_7658,2015-05-09,13.18.40
_4806,2015-03-22,18.14.21
3764,2015-03-05,13.06.59
AA6643,2015-04-22,12.24.35
AA14438,2015-08-29,15.52.05
_10019,2015-06-17,15.42.11
10293,2015-06-22,14.22.04
3220,2015-02-23,20.33.37
14166,2015-08-24,19.52.41
AA17005,2015-10-15,17.45.43
AA16177,2015-09-30,12.04.03
6746,2015-04-23,20.04.16
AA9350,2015-06-06,16.18.05
4677,2015-03-20,13.43.36
14525,2015-08-31,12.45.55
AA1012,2015-01-17,19.25.32
13881,2015-08-19,20.01.06
AA16566,2015-10-07,13.00.35
AA974,2015-01-16,22.06.53
16586,2015-10-07,16.58.34
798,2015-01-14,12.50.30
532,2015-01-09,16.14.28
_5721,2015-04-06,18.25.13
AA14643,2015-09-02,12.57.30
3672,2015-03-03,17.29.49
16866,2015-10-13,18.54.34
16291,2015-10-01,18.17.53
AA4944,2015-03-25,11.53.50
9951,2015-06-16,13.29.39
16556,2015-10-07,11.55.51
12367,2015-07-25,20.30.13
17150,2015-10-17,19.52.57
_10253,2015-06-21,18.00.04
AA15674,2015-09-19,14.16.35
4886,2015-03-24,12.00.25
4913,2015-03-24,17.04.55
AA13665,2015-08-16,11.45.38
903,2015-01-15,19.27.22
AA979,2015-01-17,12.57.28
13713,2015-08-16,21.15.36
8973,2015-05-31,12.01.47
AA11377,2015-07-09,17.25.38
_9956,2015-06-16,15.07.09
AA6527,2015-04-20,14.32.05
_13384,2015-08-11,19.31.18
AA14348,2015-08-28,11.26.38
AA1734,2015-01-30,12.36.42
7678,2015-05-09,17.37.35
18093,2015-11-05,12.05.29
17341,2015-10-22,13.11.26
_19658,2015-11-30,18.51.02
AA10956,2015-07-03,15.10.22
2844,2015-02-17,13.41.34
15388,2015-09-14,17.34.49
AA11122,2015-07-04,23.04.40
AA13916,2015-08-20,17.01.25
AA6061,2015-04-12,17.02.05
1160,2015-01-20,14.14.54
AA19429,2015-11-27,14.04.02
3293,2015-02-25,12.41.42
AA13754,2015-08-17,17.43.12
3742,2015-03-04,19.48.33
5114,2015-03-27,19.15.56
9068,2015-06-01,16.38.22
16486,2015-10-04,21.29.07
6166,2015-04-14,12.46.56
8480,2015-05-22,17.27.33
19008,2015-11-20,20.27.37
4869,2015-03-23,19.43.40
_13238,2015-08-09,14.43.14
4656,2015-03-19,20.43.33
AA12504,2015-07-28,13.29.23
AA13965,2015-08-21,15.44.46
7241,2015-05-01,21.59.29
17532,2015-10-25,13.57.28
7165,2015-04-30,20.36.19
AA2729,2015-02-15,13.29.30
18257,2015-11-07,18.20.11
12484,2015-07-27,21.48.38
AA17417,2015-10-23,16.12.53
AA9817,2015-06-14,12.35.51
_19518,2015-11-28,12.25.58
16372,2015-10-02,22.34.28
805,2015-01-14,14.07.52
AA13349,2015-08-11,12.43.25
AA1191,2015-01-20,19.56.41
AA6658,2015-04-22,15.41.01
AA2875,2015-02-17,19.26.46
9230,2015-06-04,15.19.18
3381,2015-02-26,17.22.05
_13090,2015-08-07,11.21.44
11632,2015-07-13,19.51.28
AA4674,2015-03-20,13.27.07
AA19570,2015-11-29,12.13.27
618,2015-01-10,20.31.14
_21271,2015-12-30,19.07.52
AA19207,2015-11-24,16.41.45
3755,2015-03-05,12.20.34
AA566,2015-01-10,12.21.19
9292,2015-06-05,16.25.26
19622,2015-11-30,12.26.22
13792,2015-08-18,13.26.35
7157,2015-04-30,18.42.30
_16848,2015-10-13,15.23.51
AA15254,2015-09-12,16.16.46
AA14742,2015-09-04,11.41.32
AA13343,2015-08-11,12.05.15
AA13505,2015-08-13,19.43.24
19046,2015-11-21,18.19.19
7169,2015-04-30,22.19.58
_53,2015-01-01,18.54.17
AA5296,2015-03-30,19.30.56
8207,2015-05-17,19.58.18
AA15428,2015-09-15,15.01.12
AA19131,2015-11-23,12.28.41
1267,2015-01-22,13.01.27
AA226,2015-01-04,16.59.39
AA17012,2015-10-15,18.10.08
_20312,2015-12-11,18.40.51
3746,2015-03-04,20.45.53
AA6609,2015-04-21,17.35.24
7787,2015-05-11,15.08.44
9415,2015-06-07,16.50.20
AA12807,2015-08-02,12.44.49
AA11981,2015-07-19,18.12.02
16856,2015-10-13,17.09.02
6148,2015-04-13,21.01.19
15799,2015-09-21,16.57.34
4868,2015-03-23,19.39.40
9826,2015-06-14,14.10.47
14576,2015-09-01,11.55.25
745,2015-01-13,13.36.53
AA14587,2015-09-01,13.13.17
15638,2015-09-18,18.51.18
4532,2015-03-17,20.24.54
713,2015-01-12,16.31.56
AA20001,2015-12-06,16.36.42
1800,2015-01-31,14.17.39
AA16631,2015-10-08,14.07.39
17492,2015-10-24,18.58.20
13957,2015-08-21,12.59.35
AA12714,2015-07-31,19.17.10
AA10300,2015-06-22,16.19.32
10213,2015-06-20,20.21.10
7408,2015-05-04,19.35.05
AA15419,2015-09-15,13.27.41
19685,2015-12-01,12.51.22
8694,2015-05-26,12.48.18
AA16991,2015-10-15,16.45.33
_7508,2015-05-06,18.45.04
AA12720,2015-07-31,20.14.21
774,2015-01-13,18.31.07
AA8096,2015-05-15,21.02.02
_8056,2015-05-15,17.35.24
3433,2015-02-27,16.37.35
AA329,2015-01-06,13.22.44
AA17121,2015-10-17,15.17.57
1146,2015-01-20,12.12.00
AA7528,2015-05-07,12.45.58
_16713,2015-10-09,21.17.28
AA8479,2015-05-22,17.21.33
3368,2015-02-26,14.48.56
AA14739,2015-09-03,22.13.55
AA5982,2015-04-11,14.23.12
14144,2015-08-24,15.25.46
AA4822,2015-03-23,11.31.48
2147,2015-02-05,18.11.25
12381,2015-07-26,12.48.02
AA1853,2015-02-01,12.12.59
20455,2015-12-14,12.01.04
2040,2015-02-03,17.36.45
3620,2015-03-02,17.54.08
5697,2015-04-06,13.14.37
_8355,2015-05-20,16.17.04
12330,2015-07-25,14.31.02
_5584,2015-04-04,14.49.49
AA7141,2015-04-30,17.06.02
AA6096,2015-04-13,12.20.21
AA17180,2015-10-18,15.20.51
AA3603,2015-03-02,15.01.31
20247,2015-12-10,17.27.01
16352,2015-10-02,18.06.52
AA8129,2015-05-16,16.14.02
AA5144,2015-03-28,13.58.24
4609,2015-03-19,12.02.16
379,2015-01-07,12.25.37
18189,2015-11-06,18.07.04
AA2454,2015-02-10,19.00.37
AA20838,2015-12-20,13.32.55
11673,2015-07-14,18.37.22
17561,2015-10-25,21.12.51
AA2498,2015-02-11,15.23.21
12228,2015-07-23,18.33.30
AA3009,2015-02-20,12.21.25
_21281,2015-12-31,12.01.03
16180,2015-09-30,12.49.26
AA15233,2015-09-12,12.24.42
_10390,2015-06-24,11.40.02
15371,2015-09-14,14.06.39
7093,2015-04-29,19.28.21
10697,2015-06-29,12.01.25
2458,2015-02-10,20.09.17
_3763,2015-03-05,13.06.49
AA4124,2015-03-11,12.54.05
AA461,2015-01-08,14.21.19
AA12762,2015-08-01,17.03.18
AA4524,2015-03-17,19.34.54
AA2969,2015-02-19,14.10.09
AA18894,2015-11-19,13.09.26
AA16679,2015-10-09,13.48.28
20119,2015-12-08,16.34.19
AA13099,2015-08-07,12.50.43
_17808,2015-10-30,22.29.03
AA1430,2015-01-24,19.39.56
20602,2015-12-16,16.59.48
AA20772,2015-12-19,11.51.18
12650,2015-07-30,18.58.28
17395,2015-10-23,12.56.05
AA6948,2015-04-27,12.13.19
13366,2015-08-11,15.24.00
AA3545,2015-03-01,15.10.04
9045,2015-06-01,13.20.29
6100,2015-04-13,12.36.41
4985,2015-03-25,20.00.01
12222,2015-07-23,17.35.03
7020,2015-04-28,13.26.55
AA17356,2015-10-22,16.04.53
AA12927,2015-08-04,13.45.02
_6267,2015-04-15,21.31.28
16805,2015-10-11,17.39.52
AA15416,2015-09-15,12.52.14
AA1298,2015-01-22,17.54.25
_11495,2015-07-11,17.36.02
5968,2015-04-10,22.13.32
11849,2015-07-17,16.36.57
14363,2015-08-28,13.38.04
_1669,2015-01-29,11.43.36
12364,2015-07-25,20.10.52
16594,2015-10-07,18.07.20
AA14357,2015-08-28,13.05.25
18665,2015-11-14,19.39.35
11106,2015-07-04,21.20.14
14664,2015-09-02,17.08.57
11737,2015-07-15,17.36.30
AA12176,2015-07-22,21.58.13
7666,2015-05-09,15.36.47
9300,2015-06-05,18.05.03
AA17771,2015-10-30,13.51.22
20708,2015-12-18,13.17.15
AA5410,2015-04-01,17.34.22
8965,2015-05-30,21.01.12
7934,2015-05-13,19.13.01
AA8629,2015-05-24,21.39.04
AA4751,2015-03-21,15.21.55
14997,2015-09-08,15.01.35
AA3123,2015-02-21,19.46.07
10637,2015-06-27,20.42.30
8341,2015-05-20,14.17.25
10470,2015-06-25,14.34.16
9449,2015-06-08,11.59.07
17679,2015-10-28,20.20.05
14170,2015-08-24,20.50.48
16860,2015-10-13,17.43.30
AA12542,2015-07-28,19.23.41
2886,2015-02-17,22.20.30
AA7373,2015-05-04,13.21.45
_14890,2015-09-06,17.48.54
4237,2015-03-13,12.53.21
_5165,2015-03-28,17.26.43
3538,2015-03-01,13.25.47
AA1810,2015-01-31,16.16.19
17969,2015-11-02,16.51.39
_12405,2015-07-26,16.31.53
AA6194,2015-04-14,19.13.18
14626,2015-09-01,20.08.25
7500,2015-05-06,17.45.50
21227,2015-12-29,13.39.34
2899,2015-02-18,12.32.03
102,2015-01-02,17.54.04
12392,2015-07-26,14.41.24
AA12812,2015-08-02,13.59.39
14443,2015-08-29,16.41.51
14649,2015-09-02,13.29.38
20939,2015-12-22,11.30.48
16930,2015-10-14,20.01.04
3936,2015-03-07,22.59.17
6310,2015-04-16,18.44.40
19385,2015-11-26,19.51.18
21292,2015-12-31,13.34.19
6372,2015-04-17,18.53.17
AA138,2015-01-03,11.44.50
21070,2015-12-24,15.08.38
_1454,2015-01-25,12.27.51
_16818,2015-10-11,19.27.25
13372,2015-08-11,16.43.22
5957,2015-04-10,20.04.44
8436,2015-05-21,19.53.53
19475,2015-11-27,19.11.06
13594,2015-08-15,12.17.24
AA4660,2015-03-19,22.14.01
_16977,2015-10-15,13.59.51
3693,2015-03-04,11.34.38
7895,2015-05-13,12.31.38
14196,2015-08-25,16.43.53
6236,2015-04-15,16.25.52
195,2015-01-03,21.25.20
9287,2015-06-05,15.53.40
18553,2015-11-12,20.46.16
AA18155,2015-11-06,12.15.15
AA11516,2015-07-11,20.40.51
2666,2015-02-14,11.48.35
20296,2015-12-11,14.33.53
AA14161,2015-08-24,18.02.15
AA15457,2015-09-15,20.07.29
AA8452,2015-05-22,12.39.30
_7097,2015-04-29,20.02.52
9684,2015-06-11,20.12.31
2859,2015-02-17,16.56.21
AA6768,2015-04-24,13.52.50
_12144,2015-07-22,15.20.44
19398,2015-11-26,21.56.55
17809,2015-10-30,22.47.04
18980,2015-11-20,16.14.31
AA17010,2015-10-15,17.56.32
2207,2015-02-06,17.00.57
16743,2015-10-10,16.02.05
AA14934,2015-09-07,13.58.24
AA2908,2015-02-18,14.17.18
4486,2015-03-17,14.32.42
1771,2015-01-30,19.46.17
15082,2015-09-09,18.45.31
13131,2015-08-07,19.03.39
AA3256,2015-02-24,17.31.07
AA7743,2015-05-10,17.58.55
_6489,2015-04-19,18.55.07
5607,2015-04-04,19.25.28
AA4731,2015-03-21,12.50.12
_7483,2015-05-06,14.09.21
2868,2015-02-17,17.42.20
10460,2015-06-25,12.44.51
_14169,2015-08-24,20.28.22
2124,2015-02-05,12.56.27
15751,2015-09-20,18.07.35
AA2252,2015-02-07,14.32.17
_19929,2015-12-05,12.41.09
AA13003,2015-08-05,17.20.12
AA12575,2015-07-29,17.20.51
17398,2015-10-23,13.04.06
AA2198,2015-02-06,14.13.09
20861,2015-12-20,19.00.32
2476,2015-02-11,12.11.27
18397,2015-11-10,12.37.31
16426,2015-10-03,20.02.30
AA9014,2015-05-31,20.44.50
AA17646,2015-10-28,13.57.38
AA6332,2015-04-17,12.18.34
15905,2015-09-23,15.20.27
1088,2015-01-19,12.00.52
14478,2015-08-30,13.52.33
AA19897,2015-12-04,18.16.42
15154,2015-09-11,11.31.10
15015,2015-09-08,18.40.50
1697,2015-01-29,16.01.52
_12490,2015-07-28,11.52.42
11442,2015-07-10,18.17.43
AA4114,2015-03-10,22.18.08
_19910,2015-12-04,20.26.36
18430,2015-11-10,18.10.37
3278,2015-02-24,21.03.42
5942,2015-04-10,17.32.27
3284,2015-02-25,11.37.52
_862,2015-01-15,13.10.45
_6750,2015-04-24,11.43.01
AA19867,2015-12-04,13.58.30
_10876,2015-07-02,12.29.43
AA6259,2015-04-15,19.16.07
AA4174,2015-03-11,22.22.00
AA14920,2015-09-07,12.27.44
AA12489,2015-07-28,11.39.07
AA9642,2015-06-11,13.34.07
AA2145,2015-02-05,17.57.12
12431,2015-07-26,21.40.57
AA2953,2015-02-19,12.20.32
AA20921,2015-12-21,18.01.50
8610,2015-05-24,17.46.42
AA1512,2015-01-26,13.27.32
18834,2015-11-17,20.45.14
11349,2015-07-09,12.03.58
_10854,2015-07-01,19.59.06
AA16843,2015-10-13,14.27.32
1085,2015-01-19,11.37.05
AA17002,2015-10-15,17.31.52
AA11810,2015-07-16,22.06.25
15200,2015-09-11,17.48.23
AA13291,2015-08-10,12.48.27
AA11984,2015-07-19,18.21.05
AA19161,2015-11-23,19.09.33
AA3607,2015-03-02,15.43.31
13788,2015-08-18,12.58.33
AA4961,2015-03-25,14.01.43
18854,2015-11-18,13.47.10
13119,2015-08-07,17.24.27
AA13264,2015-08-09,19.11.01
AA16901,2015-10-14,13.06.46
13542,2015-08-14,14.15.18
AA8670,2015-05-25,18.30.46
AA8517,2015-05-23,12.21.27
18124,2015-11-05,16.34.13
AA15380,2015-09-14,16.23.56
4892,2015-03-24,12.49.05
AA6545,2015-04-20,17.43.43
18644,2015-11-14,15.36.22
14836,2015-09-05,17.32.21
11642,2015-07-14,12.22.22
5663,2015-04-05,18.43.41
7641,2015-05-08,21.04.25
AA17698,2015-10-29,13.06.50
17878,2015-10-31,22.22.40
AA19097,2015-11-22,16.19.38
AA255,2015-01-05,11.23.35
_4959,2015-03-25,13.49.25
AA2247,2015-02-07,13.15.55
AA11457,2015-07-10,20.26.49
8865,2015-05-29,14.19.52
14982,2015-09-08,12.40.00
3795,2015-03-05,17.11.05
11828,2015-07-17,13.36.33
AA15335,2015-09-13,19.13.33
8512,2015-05-22,22.36.21
AA2086,2015-02-04,16.38.50
AA15501,2015-09-16,15.26.03
5819,2015-04-08,13.51.06
679,2015-01-11,20.31.02
7635,2015-05-08,19.59.59
_15776,2015-09-21,11.57.50
577,2015-01-10,13.45.00
15101,2015-09-10,12.48.41
AA3064,2015-02-20,20.06.45
AA15933,2015-09-23,20.09.17
6784,2015-04-24,16.57.54
AA15874,2015-09-22,20.26.26
3137,2015-02-22,12.40.49
AA15859,2015-09-22,16.51.57
AA15731,2015-09-20,13.55.20
AA10946,2015-07-03,13.37.01
AA8198,2015-05-17,18.03.19
19434,2015-11-27,14.52.54
AA13641,2015-08-15,19.50.20
_19579,2015-11-29,14.10.38
AA19130,2015-11-23,12.22.59
14386,2015-08-28,18.47.21
12354,2015-07-25,19.01.18
4909,2015-03-24,16.39.37
5257,2015-03-30,12.37.26
_19617,2015-11-30,12.07.01
2039,2015-02-03,17.36.07
17922,2015-11-01,19.23.23
AA18245,2015-11-07,17.03.45
19011,2015-11-20,20.51.20
_13208,2015-08-08,20.45.11
_13293,2015-08-10,13.20.02
10479,2015-06-25,15.33.58
8335,2015-05-20,13.35.12
AA13225,2015-08-09,12.05.33
AA1305,2015-01-22,19.24.01
8418,2015-05-21,17.16.11
7211,2015-05-01,17.10.24
3494,2015-02-28,16.34.35
_21105,2015-12-24,22.06.10
17454,2015-10-23,21.30.55
8864,2015-05-29,14.17.14
AA15806,2015-09-21,17.54.12
AA21033,2015-12-23,18.00.38
_2349,2015-02-08,20.59.06
AA699,2015-01-12,14.27.03
15421,2015-09-15,13.30.46
18340,2015-11-09,12.49.43
16268,2015-10-01,14.58.34
8649,2015-05-25,13.22.50
11080,2015-07-04,19.08.30
_13958,2015-08-21,13.05.17
16344,2015-10-02,16.10.44
15415,2015-09-15,12.34.54
1486,2015-01-25,19.09.03
6543,2015-04-20,17.37.59
14818,2015-09-05,14.04.26
AA11487,2015-07-11,16.05.35
4220,2015-03-12,18.55.05
4324,2015-03-14,16.42.00
16873,2015-10-13,19.37.18
3179,2015-02-23,12.41.52
AA19758,2015-12-02,15.27.48
341,2015-01-06,15.35.47
AA3231,2015-02-24,12.15.10
295,2015-01-05,18.20.12
14726,2015-09-03,18.24.46
10428,2015-06-24,18.11.37
11934,2015-07-18,19.34.26
_14693,2015-09-03,13.03.54
_509,2015-01-09,12.13.58
AA4488,2015-03-17,14.57.23
17644,2015-10-28,13.42.26
_3128,2015-02-21,21.45.43
3268,2015-02-24,19.23.15
AA20013,2015-12-06,18.39.34
_13426,2015-08-12,15.54.33
13355,2015-08-11,13.26.10
AA124,2015-01-02,20.12.34
18691,2015-11-15,12.57.12
15225,2015-09-11,21.22.38
13960,2015-08-21,13.12.50
13781,2015-08-18,11.50.31
18303,2015-11-08,16.36.44
11880,2015-07-17,21.41.26
AA8303,2015-05-19,16.48.21
8645,2015-05-25,13.05.20
6117,2015-04-13,14.34.22
7914,2015-05-13,15.56.10
2429,2015-02-10,13.49.59
18663,2015-11-14,19.37.29
AA1821,2015-01-31,18.14.53
14288,2015-08-27,11.27.54
AA18350,2015-11-09,13.58.58
AA3632,2015-03-02,21.00.34
16711,2015-10-09,20.43.09
18767,2015-11-16,17.24.35
6974,2015-04-27,16.49.36
10678,2015-06-28,19.02.28
17604,2015-10-27,18.15.55
14670,2015-09-02,18.18.09
7491,2015-05-06,16.24.57
AA2465,2015-02-10,20.33.37
AA6088,2015-04-13,11.38.20
_2191,2015-02-06,13.19.59
_19474,2015-11-27,19.08.27
AA3591,2015-03-02,13.07.22
21142,2015-12-26,22.29.50
10051,2015-06-18,12.02.43
18032,2015-11-03,19.54.21
1858,2015-02-01,12.43.50
AA17500,2015-10-24,19.45.34
15969,2015-09-26,18.17.16
AA19300,2015-11-26,12.05.32
AA4619,2015-03-19,13.21.51
AA9109,2015-06-02,13.13.02
6780,2015-04-24,16.09.30
_20901,2015-12-21,14.42.43
6975,2015-04-27,16.52.45
AA129,2015-01-02,21.13.02
_15563,2015-09-17,16.23.41
_2837,2015-02-17,12.58.45
_6004,2015-04-11,17.51.56
AA3365,2015-02-26,14.08.46
18656,2015-11-14,18.50.19
20515,2015-12-15,12.19.02
13829,2015-08-18,21.40.04
_4584,2015-03-18,18.55.30
12827,2015-08-02,17.19.02
AA16575,2015-10-07,14.09.56
_17030,2015-10-15,20.12.11
6504,2015-04-20,11.52.59
18830,2015-11-17,20.11.57
8421,2015-05-21,17.36.58
14835,2015-09-05,17.32.05
9339,2015-06-06,13.41.44
AA14429,2015-08-29,14.38.15
AA5945,2015-04-10,17.40.18
12712,2015-07-31,19.16.22
1261,2015-01-22,12.32.00
8597,2015-05-24,15.42.20
9132,2015-06-02,16.51.28
14697,2015-09-03,13.23.37
AA4451,2015-03-16,18.21.03
8604,2015-05-24,16.49.43
AA1015,2015-01-17,19.42.51
17116,2015-10-17,13.09.11
AA10478,2015-06-25,15.27.09
16444,2015-10-04,12.45.30
19532,2015-11-28,15.32.29
13188,2015-08-08,18.07.29
AA6000,2015-04-11,17.02.26
_19721,2015-12-01,19.10.27
12207,2015-07-23,14.33.46
AA14910,2015-09-06,21.25.41
_10525,2015-06-26,13.45.25
1423,2015-01-24,18.32.23
_2258,2015-02-07,15.34.05
14674,2015-09-02,19.38.51
6692,2015-04-22,21.44.17
9337,2015-06-06,13.19.30
17623,2015-10-27,22.20.47
14715,2015-09-03,17.15.00
AA6823,2015-04-25,12.52.56
13013,2015-08-05,18.27.10
10251,2015-06-21,17.30.19
634,2015-01-11,12.14.15
11547,2015-07-12,16.59.17
_3441,2015-02-27,17.38.46
20769,2015-12-18,22.29.17
21080,2015-12-24,17.08.03
_9531,2015-06-09,14.43.18
1608,2015-01-27,20.10.32
AA9751,2015-06-12,22.26.52
19139,2015-11-23,13.53.46
11512,2015-07-11,20.12.53
_9862,2015-06-14,21.47.27
_3322,2015-02-25,17.25.13
5736,2015-04-06,21.12.44
8739,2015-05-27,11.59.17
15689,2015-09-19,17.33.10
12873,2015-08-03,13.54.30
_19580,2015-11-29,14.28.37
16350,2015-10-02,17.38.55
_7132,2015-04-30,15.31.02
5151,2015-03-28,15.08.24
AA17661,2015-10-28,17.00.18
AA7246,2015-05-02,11.55.58
AA20123,2015-12-08,17.42.18
AA5001,2015-03-26,11.44.02
6338,2015-04-17,12.59.35
AA13397,2015-08-11,21.24.42
9743,2015-06-12,20.12.19
AA19887,2015-12-04,17.09.33
AA6597,2015-04-21,15.26.47
AA3919,2015-03-07,19.48.54
2057,2015-02-03,21.11.26
AA7512,2015-05-06,19.13.59
6937,2015-04-26,22.10.54
AA21219,2015-12-29,11.45.49
AA1679,2015-01-29,13.08.52
19237,2015-11-25,12.21.40
_8837,2015-05-28,18.54.38
_4243,2015-03-13,13.32.08
5323,2015-03-31,13.41.03
AA14252,2015-08-26,15.31.15
AA14759,2015-09-04,13.33.04
AA10048,2015-06-18,11.48.49
AA15726,2015-09-20,12.13.41
AA18989,2015-11-20,17.52.54
9441,2015-06-07,21.07.28
AA2403,2015-02-09,19.54.24
_16934,2015-10-14,20.27.42
AA5587,2015-04-04,16.00.38
21014,2015-12-23,13.40.23
_7286,2015-05-02,18.42.09
AA10162,2015-06-19,20.58.34
1830,2015-01-31,19.23.54
8898,2015-05-29,20.52.57
_10595,2015-06-27,15.29.11
13278,2015-08-09,22.39.26
AA7504,2015-05-06,18.03.53
10475,2015-06-25,15.16.24
3756,2015-03-05,12.30.24
12781,2015-08-01,18.48.39
AA13456,2015-08-13,11.27.04
6769,2015-04-24,14.27.11
_6866,2015-04-25,19.37.14
AA20973,2015-12-22,16.40.09
1930,2015-02-01,22.11.02
11274,2015-07-07,22.49.32
AA6905,2015-04-26,15.49.39
AA18067,2015-11-04,18.09.08
9892,2015-06-15,15.53.20
13715,2015-08-17,11.39.45
20730,2015-12-18,17.28.53
AA15001,2015-09-08,15.54.17
14977,2015-09-08,12.20.36
AA14862,2015-09-05,21.52.48
_2514,2015-02-11,18.25.46
15668,2015-09-19,12.21.39
AA19057,2015-11-21,19.22.03
17205,2015-10-18,19.59.15
9502,2015-06-08,21.47.59
9110,2015-06-02,13.24.21
2185,2015-02-06,12.54.25
AA14800,2015-09-04,21.52.57
6983,2015-04-27,17.46.42
14119,2015-08-23,21.54.17
AA1737,2015-01-30,13.41.21
8128,2015-05-16,16.01.30
AA17285,2015-10-21,12.41.50
_2434,2015-02-10,14.25.40
10462,2015-06-25,13.18.06
AA14929,2015-09-07,13.20.17
AA7175,2015-05-01,12.04.42
20445,2015-12-13,20.04.49
16403,2015-10-03,16.30.30
AA9532,2015-06-09,14.49.14
2935,2015-02-18,19.03.42
6488,2015-04-19,18.51.40
9823,2015-06-14,13.27.11
6968,2015-04-27,15.53.59
11863,2015-07-17,19.04.51
AA15809,2015-09-21,18.03.11
AA9738,2015-06-12,19.20.22
AA9454,2015-06-08,12.32.42
AA20612,2015-12-16,18.17.16
11250,2015-07-07,17.33.05
AA19247,2015-11-25,13.54.09
AA6661,2015-04-22,16.03.48
AA10201,2015-06-20,17.37.48
2354,2015-02-08,22.36.28
1731,2015-01-30,12.17.29
8883,2015-05-29,18.47.38
10868,2015-07-02,11.46.37
AA11900,2015-07-18,13.16.25
1866,2015-02-01,14.18.56
AA5692,2015-04-06,12.37.11
AA4675,2015-03-20,13.27.10
2550,2015-02-12,13.18.54
AA4653,2015-03-19,20.16.45
AA21184,2015-12-28,12.15.29
AA18823,2015-11-17,18.56.08
AA19933,2015-12-05,13.28.07
